product_code,Product Name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,Brand,status
PeC163,"Loreal Paris Shampoo Colour Protect, 375 ml",,265,,,,Personal Care,Hair Care,Hair Wash,"Loreal Paris Shampoo Colour Protect, 375 ml",,,p163.jpg,,Loreal,1
PeC164,"Loreal Paris Shampoo Total Repair, 375 ml",,235,,,,Personal Care,Hair Care,Hair Wash,"Loreal Paris Shampoo Total Repair, 375 ml",,,p164.jpg,,Loreal,1
PeC165,"All Clear Shampoo Active Care, Pack of 32 U X 7 ml",,96,,,,Personal Care,Hair Care,Hair Wash,"All Clear Shampoo Active Care, Pack of 32 U X 7 ml",,,p165.jpg,,ALL Clear,1
PeC166,"Head & Shoulders Shampoo Basic Clean, Pack of 16 U X 5 ml",,24,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Basic Clean, Pack of 16 U X 5 ml",,,p166.jpg,,Head & Shoulders,1
PeC167,"Head & Shoulders Shampoo Silky Black, Pack of 16 U X 5 ml...",,24,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Silky Black, Pack of 16 U X 5 ml...",,,p167.jpg,,Head & Shoulders,1
PeC168,"Pantene Shampoo Hair Fall Control, 180 ml",,155,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Hair Fall Control, 180 ml",,,p168.jpg,,Pantene,1
PeC169,"Pantene Shampoo Silky Smooth, 180 ml",,155,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Silky Smooth, 180 ml",,,p169.jpg,,Pantene,1
PeC170,"Pantene Shampoo Long Black, 180 ml",,155,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Long Black, 180 ml",,,p170.jpg,,Pantene,1
PeC171,"Pantene Shampoo Silky Smooth, 675 ml",,427,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Silky Smooth, 675 ml",,,p171.jpg,,Pantene,1
PeC172,"Pantene Shampoo Hair Fall Control, 675 ml",,427,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Hair Fall Control, 675 ml",,,p172.jpg,,Pantene,1
PeC173,"Pantene Shampoo Silky Smooth, 340 ml",,264,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Silky Smooth, 340 ml",,,p173.jpg,,Pantene,1
PeC174,"Pantene Shampoo Hair Fall Control, 340 ml",,264,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Hair Fall Control, 340 ml",,,p174.jpg,,Pantene,1
PeC175,"Pantene Shampoo Hair Fall Control, 80 ml",,75,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Hair Fall Control, 80 ml",,,p175.jpg,,Pantene,1
PeC176,"Pantene Shampoo Long Black, 80 ml",,75,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Long Black, 80 ml",,,p176.jpg,,Pantene,1
PeC177,"Head & Shoulders Shampoo Smooth & Silky, 675ml",,468,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Smooth & Silky, 675ml",,,p177.jpg,,Head & Shoulders,1
PeC178,"Head & Shoulders Shampoo Anti Hair fall, 675 ml",,468,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Anti Hair fall, 675 ml",,,p178.jpg,,Head & Shoulders,1
