product_code,product_name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,brand,status
PeC570,"Santoor Soap Sandal & Almond, Pack Of 4 U X 100 g",,94,,,,Personal Care,Hand & Body Wash,Body Wash,"Santoor Soap Sandal & Almond, Pack Of 4 U X 100 g",,,p570.jpg,,Santoor,1
PeC571,"Santoor Soap Sandal & Turmeric, Pack Of 4 U X 100 g",,92,,,,Personal Care,Hand & Body Wash,Body Wash,"Santoor Soap Sandal & Turmeric, Pack Of 4 U X 100 g",,,p571.jpg,,Santoor,1
PeC572,"Santoor Soap Sandal & Turmeric, 150 g",,38,,,,Personal Care,Hand & Body Wash,Body Wash,"Santoor Soap Sandal & Turmeric, 150 g",,,p572.jpg,,Santoor,1
PeC573,"Santoor Soap Sandal & Turmeric, 100 g",,24,,,,Personal Care,Hand & Body Wash,Body Wash,"Santoor Soap Sandal & Turmeric, 100 g",,,p573.jpg,,Santoor,1
PeC574,"Santoor Soap Sandal & Turmeric, Pack OF 24 U X 30 g",,120,,,,Personal Care,Hand & Body Wash,Body Wash,"Santoor Soap Sandal & Turmeric, Pack OF 24 U X 30 g",,,p574.jpg,,Santoor,1
PeC575,"Lifebuoy Soap Clini Care Fresh, 75 g",,30,,,,Personal Care,Hand & Body Wash,Body Wash,"Lifebuoy Soap Clini Care Fresh, 75 g",,,p575.jpg,,Lifebuoy,1
PeC576,"Cinthol Soap Original, 100 g",,33,,,,Personal Care,Hand & Body Wash,Body Wash,"Cinthol Soap Original, 100 g",,,p576.jpg,,Cinthol,1
PeC577,"Lifebuoy Soap Total, Pack Of 288 U X 35 g",,1440,,,,Personal Care,Hand & Body Wash,Body Wash,"Lifebuoy Soap Total, Pack Of 288 U X 35 g",,,p577.jpg,,Lifebuoy,1
PeC578,"Lux Soap Strawberry & Cream, Pack Of 3 U X 100 g",,73,,,,Personal Care,Hand & Body Wash,Body Wash,"Lux Soap Strawberry & Cream, Pack Of 3 U X 100 g",,,p578.jpg,,Lux,1
PeC579,"Lux Soap Peach & Cream, Pack Of 3 U X 100 g",,73,,,,Personal Care,Hand & Body Wash,Body Wash,"Lux Soap Peach & Cream, Pack Of 3 U X 100 g",,,p579.jpg,,Lux,1
PeC580,"Lifebuoy Soap Total, Pack of 3 U X 100 g",,58,,,,Personal Care,Hand & Body Wash,Body Wash,"Lifebuoy Soap Total, Pack of 3 U X 100 g",,,p580.jpg,,Lifebuoy,1
